0,43.63266512606247,-79.5193293428211
1,43.71797654238682,-79.54844082270756
2,43.68995332496667,-79.29796905188077
3,43.63475455098041,-79.4871680126493
4,43.63206486100803,-79.5707380646007
5,43.672062507129645,-79.39390919581444
6,43.78040945404907,-79.39648439265397
7,43.67833866355168,-79.43512839472075
8,43.782841844052214,-79.15313659581794
9,43.64690876285961,-79.47631768069607
10,43.659442742194926,-79.38258436594505
11,43.72282447540411,-79.40788048586515
12,43.695774409258355,-79.44346118961067
13,43.73604330083037,-79.56517437958307
14,43.77546453859698,-79.41194769208799
15,43.71044137251953,-79.467693966431
16,43.77233249364952,-79.36156447515194
17,43.733740575800404,-79.48958292975134
18,43.66454795237909,-79.41002097708137
19,43.69642359089745,-79.47349306264832
20,43.75108538784564,-79.46257460532235
21,43.79988631182082,-79.40623906639966
22,43.6693823152235,-79.36710200400533
23,43.72782641283771,-79.59518328834471
24,43.62237020229551,-79.51867052165225
25,43.76409462030522,-79.26061782026744
26,43.68775410307396,-79.55970510081201
27,43.63360827293774,-79.48752559925289
28,43.640733958891914,-79.45364055330197
29,43.67767028407203,-79.38761543637386
30,43.68237193943817,-79.2821233237468
31,43.73053218267739,-79.42635031771687
32,43.7186984287483,-79.55372923692704
33,43.77180720046919,-79.16336748868864
34,43.65199702961976,-79.44974622414503
35,43.73628474700776,-79.2342226287453
36,43.679307078891156,-79.52417519650561
37,43.64304035429587,-79.4049567881923
38,43.79674874738161,-79.21770303802951
39,43.653601865695535,-79.47382494656557
40,43.62058039956013,-79.50329038906322
41,43.73145064700268,-79.3326857743062
42,43.7241828669212,-79.40340454910114
43,43.669901560927535,-79.41149948526453
44,43.6956043746975,-79.31861241122073
45,43.77334761913234,-79.29812311775807
46,43.76690775455978,-79.50079177529686
47,43.71974186752043,-79.53790937477277
48,43.7718683129716,-79.24345043421745
49,43.701722959884655,-79.50185624222885
